Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
264,70 DEILY M.S.,462.137500,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
265,73 LA HONDA,462.562500,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
266,74 DEILY M.S.,456.112500,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
267,89 HART,464.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
268,91 VANDERSTEUR,464.350000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
269,91-2 VANDERSTEUR,452.925000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
270,98 BRYAN HERTA,461.237500,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
271,98-2 BRYAN HERTA,462.962500,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
272,99 VICTOR GONZ.,469.562500,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
273,99-2 VICTOR GONZ,457.925000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
299,IMSA RADIO,454.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
300,IMSA R/C,461.200000,off,0.000000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,Auto,5.00,,5.0W,,,,,
301,3 JG WENTWORTH,464.812500,off,0.000000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,Auto,5.00,,5.0W,,,,,
302,6 FORBUSH,452.512500,off,0.000000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
303,7 VOLT,468.937500,off,0.000000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,Auto,5.00,,5.0W,,,,,
304,8 MCCANN,467.137500,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,Auto,5.00,,5.0W,,,,,
305,09 AUTOMATIC,468.425000,off,0.000000,TSQL,88.5,167.9,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
306,11 CAPSTONE,469.412500,off,0.000000,DTCS,88.5,88.5,125,NN,125,Tone->Tone,Auto,5.00,,5.0W,,,,,
307,12 NTE,455.137500,off,0.000000,DTCS,88.5,88.5,346,NN,346,Tone->Tone,Auto,5.00,,5.0W,,,,,
308,14 RILEY,467.375000,off,0.000000,DTCS,88.5,88.5,271,NN,271,Tone->Tone,Auto,5.00,,5.0W,,,,,
309,21 RILEY,460.875000,off,0.000000,DTCS,88.5,88.5,371,NN,371,Tone->Tone,Auto,5.00,,5.0W,,,,,
310,27 AUTOMATIC,463.950000,off,0.000000,TSQL,88.5,97.4,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
315,43 CAMERON,462.675000,off,0.000000,DTCS,88.5,88.5,31,NN,31,Tone->Tone,Auto,5.00,,5.0W,,,,,
316,46 TGM,451.150000,off,0.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
317,47 NOLASPORT,454.712500,off,0.000000,DTCS,88.5,88.5,152,NN,152,Tone->Tone,Auto,5.00,,5.0W,,,,,
318,56 MURILLO,464.112500,off,0.000000,TSQL,88.5,77.0,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
320,64 TGM,451.062500,off,0.000000,DTCS,88.5,88.5,311,NN,311,Tone->Tone,Auto,5.00,,5.0W,,,,,
321,65 MURILLO,469.100000,off,0.000000,DTCS,88.5,88.5,73,NN,73,Tone->Tone,Auto,5.00,,5.0W,,,,,
322,68 SMOOGE,466.775000,off,0.000000,DTCS,88.5,88.5,703,NN,703,Tone->Tone,Auto,5.00,,5.0W,,,,,
323,71 REBEL ROCK,463.687500,off,0.000000,DTCS,88.5,88.5,411,NN,411,Tone->Tone,Auto,5.00,,5.0W,,,,,
324,72 MURILLO,464.100000,off,0.000000,DTCS,88.5,88.5,612,NN,612,Tone->Tone,Auto,5.00,,5.0W,,,,,
326,92 RANDOM VANDAL,453.312500,off,0.000000,TSQL,88.5,241.8,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
327,93 CARBAHN,466.600000,off,0.000000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
328,95 TURNER,452.750000,off,0.000000,DTCS,88.5,88.5,25,NN,25,Tone->Tone,Auto,5.00,,5.0W,,,,,
329,96 TURNER,460.700000,off,0.000000,DTCS,88.5,88.5,516,NN,516,Tone->Tone,Auto,5.00,,5.0W,,,,,
330,1 HERTA,462.262500,off,0.000000,DTCS,88.5,88.5,754,NN,754,Tone->Tone,Auto,5.00,,5.0W,,,,,
331,2 HERTA,452.262500,off,0.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
332,5 KMW,455.712500,off,0.000000,DTCS,88.5,88.5,205,NN,205,Tone->Tone,Auto,5.00,,5.0W,,,,,
333,17 JDC,461.925000,off,0.000000,DTCS,88.5,88.5,516,NN,516,Tone->Tone,Auto,5.00,,5.0W,,,,,
334,19 VAN DER STEUR,462.600000,off,0.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
335,33 HERTA,463.525000,off,0.000000,DTCS,88.5,88.5,532,NN,532,Tone->Tone,Auto,5.00,,5.0W,,,,,
336,44 NGP,461.762500,off,0.000000,DTCS,88.5,88.5,72,NN,72,Tone->Tone,Auto,5.00,,5.0W,,,,,
337,54 HERTA,468.512500,off,0.000000,TSQL,88.5,206.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
338,61 ROAD SHAGGER,462.468700,off,0.000000,DTCS,88.5,88.5,351,NN,351,Tone->Tone,Auto,5.00,,5.0W,,,,,
339,77 HERTA,462.962500,off,0.000000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
340,98 HERTA,461.237500,off,0.000000,DTCS,88.5,88.5,315,NN,315,Tone->Tone,Auto,5.00,,5.0W,,,,,
342,IMSA,461.200000,off,0.000000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,Auto,5.00,,5.0W,,,,,
349,IMSA RADIO,454.000000,off,0.000000,,88.5,88.5,023,NN,023,Tone->Tone,Auto,5.00,,5.0W,,,,,
350,IMSA R/C,461.200000,off,0.000000,DTCS,88.5,88.5,432,NN,432,Tone->Tone,Auto,5.00,,5.0W,,,,,
