Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
116,SB-HONEYCUTT21-2,460.387500,off,0.000000,DTCS,88.5,88.5,654,NN,654,Tone->Tone,NFM,5.00,,5.0W,,,,,
117,SB-RUGGIERO22-2,467.525000,off,0.000000,DTCS,88.5,88.5,423,NN,423,Tone->Tone,NFM,5.00,,5.0W,,,,,
118,SB-SHEPHARD22-2,467.037500,off,0.000000,DTCS,88.5,88.5,506,NN,506,Tone->Tone,NFM,5.00,,5.0W,,,,,
119,SB-VANMETER23-2,456.425000,off,0.000000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
120,SB-CREWS23-2,451.450000,off,0.000000,DTCS,88.5,88.5,365,NN,365,Tone->Tone,NFM,5.00,,5.0W,,,,,
121,SB-NAUGLE25-2,457.425000,off,0.000000,TSQL,88.5,254.1,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
122,SB-POLLARD26-2,465.787500,off,0.000000,DTCS,88.5,88.5,464,NN,464,Tone->Tone,NFM,5.00,,5.0W,,,,,
123,SB-SUTTON26-2,466.587500,off,0.000000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
124,SB-BUTCHER28-2,469.462500,off,0.000000,DTCS,88.5,88.5,365,NN,365,Tone->Tone,NFM,5.00,,5.0W,,,,,
125,SB-GRAGSON30-2,458.237500,off,0.000000,DTCS,88.5,88.5,343,NN,343,Tone->Tone,NFM,5.00,,5.0W,,,,,
126,SB-STECKLY30-2,452.425000,off,0.000000,TSQL,88.5,233.6,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
127,SB-LAPCEVICH32-2,464.625000,off,0.000000,DTCS,88.5,88.5,65,NN,65,Tone->Tone,NFM,5.00,,5.0W,,,,,
128,SB-KVAPIL32-2,462.250000,off,0.000000,TSQL,88.5,179.9,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
129,SB-SMITH33-2,461.387500,off,0.000000,DTCS,88.5,88.5,331,NN,331,Tone->Tone,NFM,5.00,,5.0W,,,,,
130,SB-GARCIA35-2,462.575000,off,0.000000,DTCS,88.5,88.5,261,NN,261,Tone->Tone,NFM,5.00,,5.0W,,,,,
131,SB-LODEN43-2,457.312500,off,0.000000,DTCS,88.5,88.5,271,NN,271,Tone->Tone,NFM,5.00,,5.0W,,,,,
132,SB-JONES44-2,465.087500,off,0.000000,DTCS,88.5,88.5,664,NN,664,Tone->Tone,NFM,5.00,,5.0W,,,,,
133,SB-DOSS44-2,452.650000,off,0.000000,DTCS,88.5,88.5,155,NN,155,Tone->Tone,NFM,5.00,,5.0W,,,,,
134,SB-NASSE51-2,459.262500,off,0.000000,TSQL,88.5,192.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
135,SB-FINCH51-2,462.518700,off,0.000000,DTCS,88.5,88.5,71,NN,71,Tone->Tone,NFM,5.00,,5.0W,,,,,
136,SB-JURKOVIC53-2,457.212500,off,0.000000,DTCS,88.5,88.5,72,NN,72,Tone->Tone,NFM,5.00,,5.0W,,,,,
137,SB-CRAIG54-2,459.425000,off,0.000000,DTCS,88.5,88.5,413,NN,413,Tone->Tone,NFM,5.00,,5.0W,,,,,
138,SB-SUTTON54-2,461.125000,off,0.000000,DTCS,88.5,88.5,245,NN,245,Tone->Tone,NFM,5.00,,5.0W,,,,,
139,SB-WATSON28-2,455.637500,off,0.000000,DTCS,88.5,88.5,412,NN,412,Tone->Tone,NFM,5.00,,5.0W,,,,,
140,SB-SAUTER55-2,452.837500,off,0.000000,TSQL,88.5,250.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
142,SB-PREECE62-2,461.037500,off,0.000000,DTCS,88.5,88.5,71,NN,71,Tone->Tone,NFM,5.00,,5.0W,,,,,
143,SB-SAWALICH62-2,459.812500,off,0.000000,DTCS,88.5,88.5,732,NN,732,Tone->Tone,NFM,5.00,,5.0W,,,,,
144,SB-HINDE69-2,456.412500,off,0.000000,DTCS,88.5,88.5,26,NN,26,Tone->Tone,NFM,5.00,,5.0W,,,,,
145,SB-BRADEN69-2,461.737500,off,0.000000,DTCS,88.5,88.5,226,NN,226,Tone->Tone,NFM,5.00,,5.0W,,,,,
146,SB-LAPCEVICH76-2,451.512500,off,0.000000,DTCS,88.5,88.5,371,NN,371,Tone->Tone,NFM,5.00,,5.0W,,,,,
147,SB-RAZ76-2,464.550000,off,0.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
148,SB-SCOTT82-2,461.062500,off,0.000000,DTCS,88.5,88.5,732,NN,732,Tone->Tone,NFM,5.00,,5.0W,,,,,
149,SB-FETCHO89-2,468.350000,off,0.000000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
150,SB-MAJESKI91-2,451.825000,off,0.000000,DTCS,88.5,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,,
151,SB-GILLILAND98-2,454.650000,off,0.000000,DTCS,88.5,88.5,26,NN,26,Tone->Tone,NFM,5.00,,5.0W,,,,,
152,SB-MEYER121-2,451.625000,off,0.000000,DTCS,88.5,88.5,23,NN,23,Tone->Tone,NFM,5.00,,5.0W,,,,,
153,SB-VANMETER123-2,465.837500,off,0.000000,DTCS,88.5,88.5,245,NN,245,Tone->Tone,NFM,5.00,,5.0W,,,,,
154,SB-SAMSMITH8-2,465.787500,off,0.000000,DTCS,88.5,88.5,464,NN,464,Tone->Tone,NFM,5.00,,5.0W,,,,,
155,SB-HIGORANI13-2,468.512500,off,0.000000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
156,SB-RODERICK26-2,459.262500,off,0.000000,TSQL,88.5,192.8,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
201,SF-RENFREW0-1,462.137500,off,0.000000,DTCS,88.5,88.5,606,NN,606,Tone->Tone,NFM,5.00,,5.0W,,,,,
202,SF-BOLEN2-1,457.975000,off,0.000000,DTCS,88.5,88.5,51,NN,51,Tone->Tone,NFM,5.00,,5.0W,,,,,
203,SF-MUNSON3-1,466.337500,off,0.000000,TSQL,88.5,91.5,023,NN,023,Tone->Tone,NFM,5.00,,5.0W,,,,,
204,SF-MASSEY4-1,464.725000,off,0.000000,DTCS,88.5,88.5,411,NN,411,Tone->Tone,NFM,5.00,,5.0W,,,,,
205,SF-CANCILLA5-1,463.500000,off,0.000000,DTCS,88.5,88.5,72,NN,72,Tone->Tone,NFM,5.00,,5.0W,,,,,
